machine,compiler,repetition,query,engine,threads,query_label,time,task-clock:u,context-switches:u,cpu-migrations:u,page-faults:u,cycles:u,instructions:u,branches:u,branch-misses:u,L1-dcache-loads:u,L1-dcache-load-misses:u,LLC-loads:u,LLC-load-misses:u,L1-icache-loads:u,L1-icache-load-misses:u,dTLB-loads:u,dTLB-load-misses:u,iTLB-loads:u,iTLB-load-misses:u,L1-dcache-prefetches:u,L1-dcache-prefetch-misses:u
parmesan,gcc,0,1,vectorwise,7,q1 vectorwise,1264.288,54420.11,0.0,0.0,350413.0,147273816299.0,447124326518.0,,90259133.0,200549102222.0,1371197437.0,2168589206.0,2168466448.0,73686878072.0,478566.0,199648979152.0,44414058.0,5393493184.0,9089.0,,
parmesan,gcc,0,1,hyper,7,q1 hyper,592.299,26086.66,0.0,0.0,348610.0,68815275350.0,276289663036.0,,50921276.0,133203923321.0,1111465867.0,2098349369.0,2080502231.0,39871547548.0,172468.0,134577501408.0,37700781.0,2946428534.0,8127.0,,
parmesan,clang,0,1,vectorwise,7,q1 vectorwise,1265.459,54482.28,0.0,0.0,350583.0,147454543091.0,447086151914.0,,90731644.0,200466635843.0,1375436225.0,2163224108.0,2163692333.0,73560924630.0,522959.0,199438719015.0,44820833.0,5407323530.0,9558.0,,
parmesan,clang,0,1,hyper,7,q1 hyper,591.879,26049.67,0.0,0.0,348600.0,68692513219.0,276011306163.0,,50871112.0,133140594996.0,1101435966.0,2081157198.0,2085758334.0,39996925596.0,178599.0,134867891924.0,37600398.0,2925804268.0,8350.0,,
parmesan,gcc,0,1,hyper,8,q1 hyper,522.395,26265.03,0.0,0.0,348669.0,68586643525.0,274845099473.0,,50960483.0,133887563003.0,1114750745.0,2111702829.0,2104161201.0,39875103112.0,177759.0,132904750653.0,37845483.0,2921421129.0,6220.0,,
parmesan,gcc,0,1,vectorwise,8,q1 vectorwise,1108.831,54597.87,0.0,0.0,361806.0,145768337914.0,442770832490.0,,90029344.0,199146602997.0,1383919167.0,2176763955.0,2185541343.0,74440766686.0,500438.0,201290894114.0,44475706.0,5416177753.0,10203.0,,
parmesan,clang,0,1,hyper,8,q1 hyper,521.346,26206.16,0.0,0.0,348673.0,68604717321.0,275539648479.0,,51091869.0,134039512305.0,1126330721.0,2108477354.0,2101272666.0,39776136722.0,186325.0,133918181731.0,37746236.0,2920316031.0,8580.0,,
parmesan,clang,0,1,vectorwise,8,q1 vectorwise,1108.235,54607.36,0.0,0.0,359838.0,146336786806.0,443894944678.0,,89939242.0,199450063124.0,1380607177.0,2180909760.0,2184618711.0,74605977386.0,525118.0,201393249328.0,44418412.0,5438360376.0,11034.0,,
parmesan,gcc,0,1,vectorwise,9,q1 vectorwise,984.671,54485.45,0.0,0.0,351292.0,147045984683.0,447059271898.0,,90754635.0,200850128962.0,1374169010.0,2189511578.0,2185147623.0,74380439247.0,520890.0,201348850130.0,43903719.0,5369000705.0,6449.0,,
parmesan,gcc,0,1,hyper,9,q1 hyper,460.354,26034.92,0.0,0.0,348747.0,67757902159.0,273841354962.0,,50690328.0,133877586606.0,1110244041.0,2105176638.0,2100592045.0,40077904246.0,208432.0,133496911599.0,36971676.0,2860172535.0,5753.0,,
parmesan,clang,0,1,vectorwise,9,q1 vectorwise,984.15,54491.21,0.0,0.0,351545.0,146930924917.0,446682774667.0,,90444743.0,200826808876.0,1375214288.0,2190663110.0,2186407790.0,74440052802.0,529164.0,201319675192.0,43756341.0,5346307604.0,6739.0,,
parmesan,clang,0,1,hyper,9,q1 hyper,460.513,26050.77,0.0,0.0,348747.0,68104108953.0,274884799747.0,,51106861.0,133609363505.0,1106980322.0,2101413260.0,2098392669.0,40062883902.0,147962.0,130701167872.0,37232370.0,2877606470.0,8192.0,,
parmesan,gcc,0,1,hyper,10,q1 hyper,414.812,26067.48,0.0,0.0,348830.0,68675250231.0,276371641344.0,,51025542.0,133618210038.0,1090623440.0,2083939410.0,2087971452.0,39731152400.0,163808.0,133778043089.0,38460390.0,2938407976.0,13265.0,,
parmesan,gcc,0,1,vectorwise,10,q1 vectorwise,887.124,54563.24,0.0,0.0,351604.0,147573309781.0,447208249510.0,,90545215.0,197010681694.0,1362592307.0,2156240355.0,2157933460.0,73448088935.0,592800.0,201660718090.0,44145663.0,5402551929.0,12334.0,,
parmesan,clang,0,1,hyper,10,q1 hyper,415.745,26176.46,0.0,0.0,348825.0,68901400828.0,276126750694.0,,50961929.0,133496602596.0,1109706835.0,2074962916.0,2079509641.0,39574256670.0,175047.0,133571695863.0,38218807.0,2939484412.0,14247.0,,
parmesan,clang,0,1,vectorwise,10,q1 vectorwise,886.539,54507.03,0.0,0.0,351569.0,147351890877.0,447200776319.0,,89026549.0,197525264073.0,1367175771.0,2162330550.0,2162552343.0,74523983980.0,499339.0,201547279797.0,43512074.0,5432539592.0,13738.0,,
parmesan,gcc,0,1,hyper,11,q1 hyper,387.546,26760.75,0.0,0.0,348895.0,70611713807.0,276540902230.0,,49607379.0,130337965995.0,1113450836.0,2072859451.0,2076560738.0,40382593442.0,279687.0,134549247656.0,38019427.0,2934012420.0,6181.0,,
parmesan,gcc,0,1,vectorwise,11,q1 vectorwise,806.86,54594.4,0.0,0.0,353589.0,147763621683.0,447570020647.0,,90564923.0,200452751797.0,1377178790.0,2186113493.0,2159690304.0,73184604709.0,501292.0,198771164958.0,44557950.0,5421193004.0,15698.0,,
parmesan,clang,0,1,hyper,11,q1 hyper,379.698,26238.37,0.0,0.0,348885.0,67898678337.0,272620750295.0,,50561467.0,132821219342.0,1118528832.0,2107937691.0,2099612901.0,40236212050.0,158501.0,134701534003.0,37620712.0,2942347217.0,1333.0,,
parmesan,clang,0,1,vectorwise,11,q1 vectorwise,806.625,54566.15,0.0,0.0,353550.0,147639921083.0,447492955721.0,,90631806.0,200461502943.0,1381265847.0,2186340754.0,2148938014.0,73213927136.0,497181.0,198840523339.0,43731943.0,5439674644.0,14122.0,,
parmesan,gcc,0,1,vectorwise,12,q1 vectorwise,742.14,54734.96,0.0,0.0,353685.0,147402255715.0,450989348167.0,,88181102.0,199043674334.0,1377142552.0,2193250221.0,2195165486.0,74987586392.0,485606.0,201507782549.0,43970470.0,5351114831.0,25143.0,,
parmesan,gcc,0,1,hyper,12,q1 hyper,347.685,26203.91,0.0,0.0,348964.0,67886908924.0,272694946814.0,,51248162.0,133792692694.0,1119095006.0,2101970652.0,2097719291.0,40150304081.0,174061.0,128877397812.0,36926782.0,2851836989.0,13156.0,,
parmesan,clang,0,1,vectorwise,12,q1 vectorwise,741.826,54721.09,0.0,0.0,353744.0,147732146195.0,446825594102.0,,90848581.0,196134523263.0,1385767831.0,2185028458.0,2186637624.0,74667121002.0,460572.0,201827701910.0,43924995.0,5411941519.0,21688.0,,
parmesan,clang,0,1,hyper,12,q1 hyper,347.588,26216.35,0.0,0.0,348951.0,67860265998.0,272923384340.0,,50779428.0,133753029216.0,1114135449.0,2102345270.0,2096366459.0,40172180831.0,220179.0,131087991917.0,36952441.0,2847432950.0,10131.0,,
parmesan,gcc,0,1,vectorwise,13,q1 vectorwise,683.049,54609.04,0.0,0.0,352745.0,147616268490.0,447491192897.0,,90513706.0,200531631815.0,1373032425.0,2165682575.0,2168322930.0,73793255754.0,548196.0,200698050531.0,44461149.0,5423212379.0,18695.0,,
parmesan,gcc,0,1,hyper,13,q1 hyper,319.768,26128.51,0.0,0.0,349033.0,69043498738.0,277648475062.0,,51152026.0,133799182906.0,1118542724.0,2103500915.0,2097288156.0,39691528822.0,224368.0,126924679572.0,36813762.0,2807804231.0,11997.0,,
parmesan,clang,0,1,vectorwise,13,q1 vectorwise,682.848,54598.82,0.0,0.0,352445.0,147616767860.0,447791117401.0,,90021849.0,200404146654.0,1368776618.0,2168040359.0,2170355658.0,73952346267.0,571720.0,200810443450.0,44698045.0,5413885425.0,19266.0,,
parmesan,clang,0,1,hyper,13,q1 hyper,320.69,26183.33,0.0,0.0,348993.0,69132432690.0,278013047043.0,,51290015.0,133990725043.0,1096044970.0,2105811562.0,2097798203.0,39707431208.0,194094.0,126614101438.0,36632795.0,2809789115.0,12299.0,,
parmesan,gcc,0,1,vectorwise,14,q1 vectorwise,634.945,54653.42,0.0,0.0,354158.0,148053429177.0,448247236707.0,,90803754.0,200494204147.0,1388940571.0,2184661168.0,2180595215.0,74571474319.0,565230.0,200092732393.0,43175764.0,5394006415.0,8729.0,,
parmesan,gcc,0,1,hyper,14,q1 hyper,297.885,26177.56,0.0,0.0,349097.0,67630276693.0,272849382879.0,,50537798.0,133066852799.0,1116128202.0,2110709485.0,2102626144.0,39807025692.0,188525.0,134367185216.0,37938824.0,2941897149.0,14345.0,,
parmesan,clang,0,1,vectorwise,14,q1 vectorwise,635.036,54667.11,0.0,0.0,354198.0,148070351659.0,448144792787.0,,90688776.0,200417938751.0,1389215912.0,2185043320.0,2181749097.0,74318784388.0,560024.0,200308595009.0,43285255.0,5381079613.0,8984.0,,
parmesan,clang,0,1,hyper,14,q1 hyper,298.054,26205.14,0.0,0.0,349087.0,69111355582.0,276901198047.0,,50123591.0,132157518119.0,1097252882.0,2103485037.0,2107923202.0,39929036127.0,236016.0,132997998035.0,38064662.0,2938630480.0,20090.0,,
parmesan,gcc,0,1,vectorwise,15,q1 vectorwise,595.053,54821.21,0.0,0.0,353189.0,144498977661.0,449838259083.0,,88852708.0,199613779506.0,1364117833.0,2194766903.0,2195758306.0,74668045981.0,570644.0,201471350852.0,44510347.0,5381671812.0,2819.0,,
parmesan,gcc,0,1,hyper,15,q1 hyper,277.916,26229.45,0.0,0.0,349166.0,69049080271.0,278057583293.0,,49091878.0,126044365380.0,1078461935.0,2005612743.0,2012451597.0,39503834220.0,220975.0,135119601197.0,38213763.0,2947907774.0,25638.0,,
parmesan,clang,0,1,vectorwise,15,q1 vectorwise,592.523,54667.92,0.0,0.0,353343.0,147571661752.0,447404422399.0,,89770499.0,199121415025.0,1378946840.0,2184482116.0,2187333633.0,74373985034.0,553363.0,200749821768.0,43938526.0,5409089249.0,7513.0,,
parmesan,clang,0,1,hyper,15,q1 hyper,277.889,26160.79,0.0,0.0,349128.0,68857571452.0,276372739003.0,,48106088.0,126780263466.0,1066247922.0,2020278583.0,2025183402.0,40284537172.0,229059.0,134822402102.0,37884500.0,2941824006.0,27013.0,,
parmesan,gcc,0,1,hyper,16,q1 hyper,261.246,26225.13,0.0,0.0,349207.0,68599486872.0,276237477706.0,,51200332.0,133771346056.0,1118297515.0,2102796116.0,2098690143.0,40141961975.0,248052.0,134749163821.0,36641098.0,2868439805.0,10361.0,,
parmesan,gcc,0,1,vectorwise,16,q1 vectorwise,555.23,54730.69,0.0,0.0,364499.0,147334023672.0,448039736424.0,,90501325.0,200861473243.0,1384047065.0,2185916704.0,2180442847.0,74035381764.0,752565.0,196907672954.0,43177107.0,5380694456.0,4150.0,,
parmesan,clang,0,1,hyper,16,q1 hyper,260.499,26159.55,0.0,0.0,349213.0,69103082843.0,278031330135.0,,51253494.0,133826315392.0,1106731303.0,2100725625.0,2097186682.0,40027328271.0,296196.0,131706561113.0,36917911.0,2895882996.0,7913.0,,
parmesan,clang,0,1,vectorwise,16,q1 vectorwise,555.657,54744.8,0.0,0.0,363086.0,147439244720.0,448012803090.0,,91384449.0,201021371428.0,1385277917.0,2189438833.0,2182441486.0,74000061881.0,744584.0,194417681666.0,43400656.0,5404516733.0,5223.0,,
parmesan,gcc,0,1,hyper,17,q1 hyper,246.076,26325.42,0.0,0.0,349312.0,65110546105.0,263689355679.0,,47822372.0,127273163675.0,1118916224.0,2103669386.0,2101011328.0,40422208666.0,282223.0,135048130542.0,38240169.0,2927262468.0,10676.0,,
parmesan,gcc,0,1,vectorwise,17,q1 vectorwise,522.971,54691.7,0.0,0.0,357602.0,147735987196.0,448663056677.0,,90729496.0,200675160366.0,1379060392.0,2182756652.0,2177215670.0,74469858666.0,529616.0,198598703739.0,43464930.0,5388522259.0,17310.0,,
parmesan,clang,0,1,hyper,17,q1 hyper,245.811,26231.86,0.0,0.0,349375.0,64440899537.0,260038088475.0,,48261143.0,132845089579.0,1116195906.0,2114403175.0,2109458214.0,40316680833.0,293818.0,133626569891.0,38019880.0,2912798977.0,10724.0,,
parmesan,clang,0,1,vectorwise,17,q1 vectorwise,523.184,54696.72,0.0,0.0,357745.0,147812958278.0,448422154413.0,,90357601.0,200583613404.0,1376701438.0,2181724086.0,2178646273.0,74518552775.0,522847.0,198759191801.0,43054226.0,5361052542.0,10795.0,,
parmesan,gcc,0,1,hyper,18,q1 hyper,233.226,26309.83,0.0,0.0,349391.0,67976673045.0,272998964848.0,,51128545.0,133687358168.0,1148644842.0,2103130987.0,2098164371.0,40209569426.0,233931.0,127532614036.0,36841585.0,2832230727.0,19525.0,,
parmesan,gcc,0,1,vectorwise,18,q1 vectorwise,494.682,54707.5,0.0,0.0,353604.0,146928810741.0,446355363150.0,,90519941.0,200640839546.0,1388108979.0,2186107697.0,2182174001.0,74531122108.0,653536.0,200687153476.0,43180599.0,5330566656.0,22837.0,,
parmesan,clang,0,1,hyper,18,q1 hyper,232.599,26268.42,0.0,0.0,349395.0,67498584435.0,271244577009.0,,51143773.0,133736712856.0,1114688914.0,2099492912.0,2097416316.0,40148300097.0,190632.0,126647998526.0,36467290.0,2811482880.0,10287.0,,
parmesan,clang,0,1,vectorwise,18,q1 vectorwise,494.252,54728.76,0.0,0.0,354111.0,146763834278.0,445845406535.0,,90683013.0,200615760776.0,1394501547.0,2185682821.0,2181868176.0,74491167487.0,647900.0,200687783443.0,43564061.0,5339493890.0,22105.0,,
parmesan,gcc,0,1,hyper,19,q1 hyper,220.12,26237.58,0.0,0.0,349463.0,68974017955.0,276557577877.0,,51095525.0,133604024752.0,1095544820.0,2065388743.0,2077350786.0,39773273889.0,277857.0,133969254792.0,38429087.0,2920646255.0,11224.0,,
parmesan,gcc,0,1,vectorwise,19,q1 vectorwise,468.168,54676.76,0.0,0.0,357790.0,147884329370.0,448531729411.0,,90814972.0,200546436690.0,1375828515.0,2184145733.0,2180836093.0,74213253323.0,557074.0,194851243084.0,43158429.0,5288283611.0,23886.0,,
parmesan,clang,0,1,hyper,19,q1 hyper,220.187,26243.05,0.0,0.0,349483.0,68883197951.0,276145097090.0,,51008955.0,133616931591.0,1126293614.0,2045412014.0,2058640227.0,39475064599.0,239670.0,133842464301.0,38657172.0,2928559640.0,19932.0,,
parmesan,clang,0,1,vectorwise,19,q1 vectorwise,467.935,54687.86,0.0,0.0,357742.0,147876902851.0,448602068515.0,,90418911.0,200579384478.0,1372678329.0,2186650525.0,2182483098.0,74226855828.0,556412.0,194490168737.0,42786083.0,5266306665.0,22638.0,,
parmesan,gcc,0,1,vectorwise,20,q1 vectorwise,447.302,54932.41,0.0,0.0,356251.0,148184201885.0,449953362115.0,,89896838.0,199587649875.0,1375221283.0,2193466594.0,2195179092.0,74700833737.0,621181.0,201389730478.0,44560550.0,5358980426.0,20790.0,,
parmesan,gcc,0,1,hyper,20,q1 hyper,210.417,26400.64,0.0,0.0,349535.0,68657490475.0,275391391322.0,,51252541.0,134288978898.0,1148243082.0,2113082638.0,2107137729.0,39838360153.0,211945.0,131650828653.0,36115067.0,2714992764.0,31614.0,,
parmesan,clang,0,1,vectorwise,20,q1 vectorwise,444.971,54728.67,0.0,0.0,356300.0,145627294986.0,443347881037.0,,90058387.0,200136136069.0,1387679084.0,2191305296.0,2185829079.0,74201221383.0,638910.0,200188282512.0,43778737.0,5397049595.0,27682.0,,
parmesan,clang,0,1,hyper,20,q1 hyper,208.886,26221.29,0.0,0.0,349523.0,68543142414.0,277100946201.0,,51315445.0,134129685705.0,1106968809.0,2107935674.0,2099569058.0,39682990900.0,161168.0,124385267637.0,35636131.0,2748178284.0,34697.0,,
parmesan,gcc,0,1,vectorwise,21,q1 vectorwise,424.059,54732.46,0.0,0.0,355883.0,147772639506.0,448161925141.0,,90509338.0,200620041052.0,1344186130.0,2138308232.0,2144944001.0,73175272783.0,670143.0,201584960122.0,43651054.0,5397830619.0,36036.0,,
parmesan,gcc,0,1,hyper,21,q1 hyper,199.91,26339.85,0.0,0.0,349602.0,69347024954.0,276716090516.0,,51035002.0,133576984642.0,1151134924.0,1965326625.0,1959559515.0,37565700066.0,131725.0,127694868930.0,38434868.0,2961842011.0,44763.0,,
parmesan,clang,0,1,vectorwise,21,q1 vectorwise,424.372,54747.27,0.0,0.0,355988.0,147695916826.0,447874092883.0,,90262177.0,194833707089.0,1344544345.0,2140930520.0,2145869892.0,73286078074.0,739160.0,201704927466.0,43580419.0,5410936725.0,33661.0,,
parmesan,clang,0,1,hyper,21,q1 hyper,199.016,26244.14,0.0,0.0,349590.0,69047928378.0,277144968741.0,,50768046.0,133323023708.0,1114080468.0,1995522656.0,1957905856.0,37618529684.0,139817.0,128205228718.0,38644403.0,2959202212.0,46778.0,,
parmesan,gcc,0,1,hyper,22,q1 hyper,190.584,26438.84,0.0,0.0,349678.0,69783987218.0,282480611287.0,,50810428.0,131758484293.0,1113512704.0,2035675553.0,2046843593.0,39625549246.0,233252.0,133964283814.0,38975771.0,2962891462.0,12869.0,,
parmesan,gcc,0,1,vectorwise,22,q1 vectorwise,404.842,54758.12,0.0,0.0,359206.0,148239131609.0,449056337849.0,,90959686.0,200613924690.0,1381377105.0,2184705467.0,2179707774.0,74472813400.0,755144.0,198598091104.0,42941877.0,5369094878.0,40699.0,,
parmesan,clang,0,1,hyper,22,q1 hyper,190.909,26329.71,0.0,0.0,349679.0,69463281275.0,278631047580.0,,51090801.0,134024178343.0,1147916115.0,2105220432.0,2031106736.0,38930602417.0,166850.0,132514405248.0,38900815.0,2951963837.0,20442.0,,
parmesan,clang,0,1,vectorwise,22,q1 vectorwise,404.759,54776.42,0.0,0.0,359208.0,148100149197.0,448467358263.0,,90542494.0,200348844789.0,1377761375.0,2153416226.0,2150750068.0,73633941013.0,795679.0,200866727460.0,43251636.0,5416011699.0,32099.0,,
parmesan,gcc,0,1,hyper,23,q1 hyper,182.129,26251.84,0.0,0.0,349733.0,66923710423.0,270889043604.0,,50391891.0,133264507974.0,1141796619.0,2112952127.0,2096840503.0,39550260670.0,505240.0,134428412227.0,38249048.0,2945693103.0,7347.0,,
parmesan,gcc,0,1,vectorwise,23,q1 vectorwise,387.404,54850.09,0.0,0.0,361877.0,144062496061.0,438327634444.0,,88811384.0,197872226358.0,1374082728.0,2180423166.0,2178808582.0,74605015048.0,520649.0,201815560929.0,43575763.0,5273757418.0,1894.0,,
parmesan,clang,0,1,hyper,23,q1 hyper,182.88,26359.87,0.0,0.0,349781.0,67278421310.0,271151241804.0,,50504764.0,133441640487.0,1180703863.0,2114436409.0,2103262785.0,39674725757.0,443108.0,134116831518.0,38796204.0,2949280708.0,7282.0,,
parmesan,clang,0,1,vectorwise,23,q1 vectorwise,387.627,54914.15,0.0,0.0,362043.0,143553887987.0,436342691616.0,,88295309.0,197176439777.0,1379346624.0,2180270791.0,2176884503.0,74560323441.0,554089.0,201648349939.0,43626578.0,5204329306.0,725.0,,
parmesan,gcc,0,1,hyper,24,q1 hyper,174.777,26292.92,0.0,0.0,349813.0,69852789889.0,278943770827.0,,51331681.0,133667497215.0,1145012893.0,2086808905.0,2073419030.0,39362673490.0,256023.0,131011094944.0,37446744.0,2926009788.0,7798.0,,
parmesan,gcc,0,1,vectorwise,24,q1 vectorwise,371.938,54876.06,0.0,0.0,359103.0,147903822861.0,447286492518.0,,89763977.0,200555663658.0,1386143117.0,2181285109.0,2150459776.0,73727724541.0,456189.0,200490416853.0,43784976.0,5418086329.0,26738.0,,
parmesan,clang,0,1,hyper,24,q1 hyper,178.636,26879.78,0.0,0.0,349859.0,70188778404.0,277853052936.0,,51439862.0,134646541423.0,1155606221.0,2100378689.0,2086401140.0,39542202050.0,511238.0,131549811000.0,36560565.0,2854987034.0,9164.0,,
parmesan,clang,0,1,vectorwise,24,q1 vectorwise,372.205,54904.56,0.0,0.0,358923.0,148145060447.0,446919344385.0,,90533176.0,200599609257.0,1385480447.0,2187894193.0,2173100918.0,73504942364.0,461605.0,199888907431.0,43841723.0,5419521429.0,14929.0,,
parmesan,gcc,0,1,hyper,25,q1 hyper,168.289,26392.37,0.0,0.0,349986.0,69598384367.0,276815944745.0,,50886948.0,132591949263.0,1036580777.0,1896524742.0,1912370328.0,39582693721.0,206655.0,135594058695.0,38348186.0,2963381326.0,29964.0,,
parmesan,gcc,0,1,vectorwise,25,q1 vectorwise,356.825,54918.84,0.0,0.0,360050.0,142441941551.0,441127951492.0,,90445699.0,201006294324.0,1380135488.0,2185614950.0,2179207195.0,74532761818.0,745477.0,194424781656.0,41897249.0,5140414829.0,38234.0,,
