machine,compiler,repetition,query,engine,threads,query_label,time,task-clock:u,context-switches:u,cpu-migrations:u,page-faults:u,cycles:u,instructions:u,branches:u,branch-misses:u,L1-dcache-loads:u,L1-dcache-load-misses:u,LLC-loads:u,LLC-load-misses:u,L1-icache-loads:u,L1-icache-load-misses:u,dTLB-loads:u,dTLB-load-misses:u,iTLB-loads:u,iTLB-load-misses:u,L1-dcache-prefetches:u,L1-dcache-prefetch-misses:u
parmesan,gcc,0,1,vectorwise,3,q1 vectorwise,2947.391,54387.26,0.0,0.0,357610.0,146984099676.0,447065213789.0,,90667654.0,200888544518.0,1362664180.0,2192555069.0,2188448331.0,74169054335.0,510756.0,200387831740.0,47084577.0,5369520804.0,4472.0,,
parmesan,gcc,0,1,hyper,3,q1 hyper,1381.18,26044.31,0.0,0.0,348367.0,68582652466.0,275903244831.0,,51001837.0,132518233821.0,1100170041.0,2095402858.0,2095345665.0,40227628051.0,139857.0,134713173333.0,37310268.0,2935115066.0,5632.0,,
parmesan,clang,0,1,vectorwise,4,q1 vectorwise,2216.928,54571.64,0.0,0.0,361958.0,147553163455.0,446940976887.0,,90648884.0,200414110431.0,1370191376.0,2185552175.0,2170679894.0,73736324007.0,511359.0,199923934057.0,46027688.0,5436216515.0,6158.0,,
parmesan,clang,0,1,hyper,4,q1 hyper,1038.569,26109.05,0.0,0.0,348421.0,67884404881.0,273064638240.0,,50606211.0,132526832654.0,1102192984.0,2111938747.0,2107974097.0,40220668593.0,136395.0,134448592993.0,37327935.0,2920739761.0,4633.0,,
parmesan,gcc,0,1,vectorwise,4,q1 vectorwise,2212.508,54466.5,0.0,0.0,360670.0,147307322227.0,446948270325.0,,90377845.0,200397599937.0,1364795158.0,2186709728.0,2174223464.0,73979739638.0,509320.0,200149489737.0,45546621.0,5398054340.0,5864.0,,
parmesan,gcc,0,1,hyper,4,q1 hyper,1034.797,26018.72,0.0,0.0,348424.0,67906855340.0,274047386164.0,,50689685.0,132960071025.0,1103992233.0,2109877635.0,2104706456.0,40093748877.0,156677.0,134288305822.0,37372617.0,2916399264.0,2968.0,,
parmesan,clang,0,1,hyper,5,q1 hyper,830.624,26110.75,0.0,0.0,348487.0,68521809364.0,275827887641.0,,51036911.0,133854769184.0,1107831177.0,2108089607.0,2101612962.0,40125674270.0,159907.0,134335455783.0,37470093.0,2913609387.0,6348.0,,
parmesan,clang,0,1,vectorwise,5,q1 vectorwise,1768.051,54466.92,0.0,0.0,349820.0,146535926396.0,446832207933.0,,90671574.0,200577395733.0,1362563669.0,2182718207.0,2180644600.0,74718139437.0,491154.0,200783456809.0,45523578.0,5410838224.0,5491.0,,
parmesan,gcc,0,1,hyper,5,q1 hyper,830.695,26100.32,0.0,0.0,348484.0,68573826247.0,276089977345.0,,51059889.0,133999915917.0,1111082295.0,2109444965.0,2103028689.0,40131262199.0,137005.0,134331340300.0,37851634.0,2911191637.0,7013.0,,
parmesan,gcc,0,1,vectorwise,5,q1 vectorwise,1770.802,54440.8,0.0,0.0,349851.0,146835334435.0,446333265295.0,,90736181.0,200702601217.0,1375118700.0,2190820562.0,2187338221.0,74314386726.0,477466.0,200433071877.0,45358029.0,5392969916.0,3776.0,,
parmesan,clang,0,1,vectorwise,6,q1 vectorwise,1473.805,54511.32,0.0,0.0,352418.0,147107622902.0,449104509679.0,,89784334.0,200708312983.0,1368397197.0,2182876704.0,2179552281.0,74516849763.0,512052.0,201752048861.0,44783605.0,5427817524.0,7992.0,,
parmesan,clang,0,1,hyper,6,q1 hyper,690.095,26027.43,0.0,0.0,348551.0,67816683933.0,273878372641.0,,50696399.0,132947536643.0,1101128307.0,2107869883.0,2102374326.0,40050264678.0,173177.0,134395626050.0,37675540.0,2872014067.0,6299.0,,
parmesan,gcc,0,1,vectorwise,6,q1 vectorwise,1473.706,54415.96,0.0,0.0,352587.0,147088510156.0,447367697104.0,,90703901.0,200850839904.0,1375888404.0,2190464911.0,2185262532.0,74351529345.0,480929.0,201295508631.0,44382002.0,5396865767.0,9161.0,,
parmesan,gcc,0,1,hyper,6,q1 hyper,692.19,26114.3,0.0,0.0,348540.0,67862843719.0,273123511805.0,,50546255.0,132513589579.0,1108256181.0,2107919370.0,2102317489.0,40112390093.0,144411.0,134279376340.0,37814351.0,2866351929.0,6198.0,,
parmesan,clang,0,1,hyper,7,q1 hyper,594.184,26142.35,0.0,0.0,348600.0,69110285361.0,276743319282.0,,51030710.0,133289746186.0,1094845126.0,2097526584.0,2100279013.0,39765213725.0,197389.0,134240051036.0,37725595.0,2950133363.0,10804.0,,
parmesan,clang,0,1,vectorwise,7,q1 vectorwise,1266.865,54544.83,0.0,0.0,350668.0,147593915136.0,447127919495.0,,91247866.0,200495571105.0,1379747275.0,2160738067.0,2161234912.0,73524441919.0,511645.0,199353824906.0,44468755.0,5423555373.0,8904.0,,
parmesan,gcc,0,1,hyper,7,q1 hyper,593.697,26117.68,0.0,0.0,348603.0,69031792897.0,276627622151.0,,50933743.0,133292825447.0,1102949794.0,2097021376.0,2101130542.0,39816146232.0,182049.0,134347034874.0,37558019.0,2950231690.0,10899.0,,
parmesan,gcc,0,1,vectorwise,7,q1 vectorwise,1265.203,54455.02,0.0,0.0,350511.0,147385755644.0,447129243674.0,,91119635.0,200440607063.0,1369281833.0,2164045181.0,2164644393.0,73561435539.0,512904.0,199610334751.0,44640595.0,5429069240.0,9578.0,,
parmesan,clang,0,1,vectorwise,8,q1 vectorwise,1108.47,54604.67,0.0,0.0,359896.0,147542462125.0,447035806069.0,,89341023.0,198916276879.0,1374940610.0,2175081153.0,2174881883.0,74530591943.0,501498.0,201377113800.0,43740249.0,5392408586.0,12321.0,,
parmesan,clang,0,1,hyper,8,q1 hyper,520.457,26165.86,0.0,0.0,348670.0,68428542580.0,275301280802.0,,51021459.0,134022265959.0,1112805486.0,2110973463.0,2103455311.0,39768460675.0,154158.0,133052755945.0,37626271.0,2889726391.0,8321.0,,
parmesan,gcc,0,1,vectorwise,8,q1 vectorwise,1106.757,54544.85,0.0,0.0,363092.0,146060335708.0,443896409340.0,,90077494.0,199415738392.0,1373723714.0,2179723875.0,2184002997.0,74477738127.0,536136.0,201346807080.0,44998493.0,5416200426.0,10826.0,,
parmesan,gcc,0,1,hyper,8,q1 hyper,518.074,26058.52,0.0,0.0,348670.0,68504266578.0,276889760148.0,,51316478.0,134205461344.0,1114247607.0,2107549097.0,2100293666.0,39654436102.0,182591.0,131715495248.0,37664345.0,2911113348.0,9436.0,,
parmesan,clang,0,1,hyper,9,q1 hyper,460.138,26095.82,0.0,0.0,348748.0,67937361603.0,276412305613.0,,50570081.0,133859565566.0,1102237353.0,2096371346.0,2091680921.0,40176429989.0,200140.0,133463887847.0,37071443.0,2871913588.0,6448.0,,
parmesan,clang,0,1,vectorwise,9,q1 vectorwise,983.958,54460.22,0.0,0.0,351026.0,147121970752.0,447525808877.0,,91420200.0,200744528830.0,1376656395.0,2189759378.0,2185544309.0,74376838187.0,507224.0,199687988788.0,43418599.0,5401976574.0,11410.0,,
parmesan,gcc,0,1,hyper,9,q1 hyper,459.986,26020.59,0.0,0.0,348752.0,67812334770.0,274208876593.0,,50764528.0,133797842137.0,1107926212.0,2103517012.0,2100273295.0,40080042768.0,182655.0,133565745023.0,37049486.0,2868938940.0,6065.0,,
parmesan,gcc,0,1,vectorwise,9,q1 vectorwise,983.668,54460.45,0.0,0.0,351760.0,147027055072.0,447149617860.0,,90479098.0,200773473805.0,1372606544.0,2190370338.0,2185846268.0,74445725572.0,520723.0,201354711845.0,43556126.0,5382256331.0,11182.0,,
parmesan,clang,0,1,hyper,10,q1 hyper,415.952,26139.78,0.0,0.0,348827.0,68939375693.0,276328083179.0,,51020608.0,133602058310.0,1116854077.0,2076708030.0,2081268421.0,39642834793.0,157710.0,133750820687.0,38307271.0,2941505190.0,15652.0,,
parmesan,clang,0,1,vectorwise,10,q1 vectorwise,886.097,54480.83,0.0,0.0,351456.0,147271835287.0,447316463293.0,,89517608.0,197833915161.0,1355937560.0,2168708589.0,2168889368.0,74659730958.0,499201.0,201517345401.0,43547196.0,5416101254.0,17636.0,,
parmesan,gcc,0,1,hyper,10,q1 hyper,414.842,26070.95,0.0,0.0,348826.0,68698061237.0,276410579566.0,,51068350.0,133683750441.0,1088856725.0,2088045454.0,2092036155.0,39796243102.0,149628.0,133631577306.0,37987945.0,2941289641.0,13211.0,,
parmesan,gcc,0,1,vectorwise,10,q1 vectorwise,886.161,54483.85,0.0,0.0,351429.0,145783882816.0,443151518698.0,,88897641.0,197847116146.0,1360203684.0,2165728062.0,2188088303.0,74622870014.0,499401.0,201456786540.0,43979779.0,5406616465.0,13872.0,,
parmesan,clang,0,1,hyper,11,q1 hyper,379.083,26187.25,0.0,0.0,348893.0,67980326020.0,273513325637.0,,50762043.0,133254757751.0,1169261753.0,2104516902.0,2103582872.0,40199755614.0,151168.0,134623172260.0,37779820.0,2930773322.0,1111.0,,
parmesan,clang,0,1,vectorwise,11,q1 vectorwise,806.018,54524.41,0.0,0.0,353647.0,147537064424.0,447528508116.0,,89959050.0,200450350284.0,1373760719.0,2187528657.0,2185212007.0,73281010549.0,490274.0,198990530566.0,44249930.0,5387908599.0,18557.0,,
parmesan,gcc,0,1,hyper,11,q1 hyper,380.176,26269.37,0.0,0.0,348894.0,69366165979.0,276890128696.0,,50275425.0,132207694270.0,1119738505.0,2101793920.0,2104803748.0,40149512406.0,185571.0,134679156527.0,37873414.0,2940650352.0,5949.0,,
parmesan,gcc,0,1,vectorwise,11,q1 vectorwise,806.344,54560.02,0.0,0.0,353402.0,147600949480.0,447352365817.0,,90613590.0,200452137114.0,1377073218.0,2187096765.0,2149830117.0,73308074855.0,500756.0,198821370910.0,43690200.0,5417602158.0,13542.0,,
parmesan,clang,0,1,vectorwise,12,q1 vectorwise,740.471,54645.61,0.0,0.0,353401.0,147519941208.0,446905982373.0,,88429518.0,196454838957.0,1383692591.0,2185818259.0,2187609713.0,74649338451.0,458832.0,201685788964.0,44378018.0,5386695624.0,21431.0,,
parmesan,clang,0,1,hyper,12,q1 hyper,347.352,26241.33,0.0,0.0,348957.0,67850122276.0,272691237530.0,,50531053.0,133678853400.0,1127810263.0,2104446566.0,2098563850.0,40080846616.0,252427.0,133581559443.0,36726349.0,2846705717.0,7950.0,,
parmesan,gcc,0,1,vectorwise,12,q1 vectorwise,739.857,54602.83,0.0,0.0,353401.0,147383798326.0,446927636080.0,,88948619.0,196543937281.0,1378603761.0,2187187937.0,2188928863.0,74663010496.0,460214.0,201658917474.0,44262710.0,5395057651.0,20755.0,,
parmesan,gcc,0,1,hyper,12,q1 hyper,346.338,26104.7,0.0,0.0,348960.0,68098872522.0,274804462172.0,,51122330.0,133572422464.0,1113572780.0,2102544179.0,2098028797.0,40131457505.0,206549.0,129866003315.0,37201363.0,2873784978.0,13737.0,,
parmesan,clang,0,1,vectorwise,13,q1 vectorwise,682.764,54582.64,0.0,0.0,352440.0,147593037533.0,447539750871.0,,90584708.0,200538818612.0,1377657459.0,2164711897.0,2167864770.0,73840191783.0,581226.0,200499109467.0,44924925.0,5402906426.0,18767.0,,
parmesan,clang,0,1,hyper,13,q1 hyper,320.672,26171.01,0.0,0.0,349028.0,69060123284.0,277923499297.0,,51173853.0,133951805426.0,1105786196.0,2105636751.0,2098229820.0,39723876206.0,208516.0,126675139529.0,36779350.0,2803537009.0,11901.0,,
parmesan,gcc,0,1,vectorwise,13,q1 vectorwise,682.357,54562.48,0.0,0.0,352413.0,147461125733.0,447484495476.0,,90491400.0,200589015725.0,1364254768.0,2171359658.0,2173701400.0,74142788489.0,583246.0,200900236143.0,44532158.0,5417547525.0,19178.0,,
parmesan,gcc,0,1,hyper,13,q1 hyper,321.283,26230.02,0.0,0.0,349027.0,69228526972.0,277876722973.0,,51207383.0,133898420757.0,1118712349.0,2105420024.0,2096750561.0,39764262489.0,208452.0,126730837169.0,36845501.0,2808008591.0,12500.0,,
parmesan,clang,0,1,vectorwise,14,q1 vectorwise,634.924,55015.57,0.0,0.0,354439.0,147974994720.0,451461142245.0,,89749752.0,201370350565.0,1374646323.0,2165239178.0,2161793412.0,75719194280.0,560705.0,202633173304.0,43455655.0,5411275807.0,18812.0,,
parmesan,clang,0,1,hyper,14,q1 hyper,297.883,26182.1,0.0,0.0,349091.0,67542705312.0,272053987388.0,,50392058.0,132544899735.0,1123286327.0,2111259661.0,2108633499.0,39893399218.0,221710.0,133027632796.0,38151170.0,2943599950.0,19367.0,,
parmesan,gcc,0,1,vectorwise,14,q1 vectorwise,634.228,54624.9,0.0,0.0,354396.0,147893510034.0,447914444410.0,,90203130.0,200353168714.0,1385021084.0,2183683108.0,2180305917.0,73671343902.0,564775.0,200407287787.0,43123608.0,5385327122.0,13822.0,,
parmesan,gcc,0,1,hyper,14,q1 hyper,298.88,26274.83,0.0,0.0,349080.0,69278354126.0,276892288255.0,,50062709.0,131957471153.0,1135099561.0,2100551902.0,2104977162.0,39943989226.0,237387.0,134303512788.0,38276666.0,2941220308.0,19057.0,,
parmesan,clang,0,1,vectorwise,15,q1 vectorwise,591.606,54543.17,0.0,0.0,352827.0,143114919688.0,443584775240.0,,89715631.0,199813265148.0,1368531285.0,2190229553.0,2187297088.0,74348362105.0,554267.0,200662486783.0,44186413.0,5409354480.0,792.0,,
parmesan,clang,0,1,hyper,15,q1 hyper,277.269,26184.31,0.0,0.0,349154.0,68642603435.0,277713581295.0,,47984054.0,126766678336.0,1067366923.0,2013143848.0,2023339937.0,40364165649.0,214540.0,135097005419.0,38378248.0,2951748471.0,26026.0,,
parmesan,gcc,0,1,vectorwise,15,q1 vectorwise,592.723,54739.22,0.0,0.0,353076.0,143431618381.0,443879876438.0,,89300010.0,199390077874.0,1376393481.0,2181515167.0,2182991070.0,74447043693.0,550846.0,201002178562.0,44005232.0,5442273812.0,1669.0,,
parmesan,gcc,0,1,hyper,15,q1 hyper,279.006,26287.65,0.0,0.0,349161.0,69194363047.0,276073730449.0,,50909027.0,126087671194.0,1105482612.0,2009872187.0,2016451231.0,40303148655.0,231354.0,134937850566.0,38111724.0,2947212829.0,29242.0,,
parmesan,clang,0,1,hyper,16,q1 hyper,260.341,26252.88,0.0,0.0,349197.0,68270920653.0,278273695879.0,,50711112.0,134034732432.0,1118760102.0,2092538267.0,2083928113.0,40156920565.0,301439.0,134743371796.0,37855768.0,2869210813.0,19835.0,,
parmesan,clang,0,1,vectorwise,16,q1 vectorwise,555.81,54773.37,0.0,0.0,362878.0,147058581211.0,446888006686.0,,90424726.0,201019057820.0,1390421305.0,2185500950.0,2179314730.0,74049603817.0,789414.0,199757100264.0,43088930.0,5343862753.0,4890.0,,
parmesan,gcc,0,1,hyper,16,q1 hyper,260.526,26306.0,0.0,0.0,349225.0,68702197148.0,280454905223.0,,50912986.0,134059252585.0,1118083552.0,2087280474.0,2086108164.0,40281095446.0,288116.0,134815009979.0,37595841.0,2891340764.0,18319.0,,
parmesan,gcc,0,1,vectorwise,16,q1 vectorwise,555.748,54766.96,0.0,0.0,363432.0,147390283841.0,447723826832.0,,90726620.0,200885048700.0,1387238739.0,2183611566.0,2178216825.0,74037589576.0,725593.0,193997923941.0,43631592.0,5351404324.0,5168.0,,
parmesan,clang,0,1,hyper,17,q1 hyper,246.332,26295.12,0.0,0.0,349325.0,69057864222.0,275574585084.0,,47486814.0,125186415658.0,1116603149.0,2094293885.0,2104715605.0,40369728167.0,284192.0,135016749031.0,38141105.0,2923072980.0,19350.0,,
parmesan,clang,0,1,vectorwise,17,q1 vectorwise,522.972,54715.12,0.0,0.0,357600.0,148033817700.0,448533320577.0,,90004396.0,200539252496.0,1381011205.0,2180514822.0,2179599032.0,74509650848.0,510529.0,199474450762.0,43371817.0,5388722361.0,12319.0,,
parmesan,gcc,0,1,hyper,17,q1 hyper,244.163,26070.01,0.0,0.0,349290.0,63924606001.0,259202088623.0,,48105147.0,132550485617.0,1097886430.0,2113834497.0,2106961582.0,40235310681.0,311004.0,133614015981.0,37869183.0,2910113459.0,9864.0,,
parmesan,gcc,0,1,vectorwise,17,q1 vectorwise,523.465,54721.58,0.0,0.0,357582.0,147809567878.0,448929329652.0,,90598511.0,200710781108.0,1381767206.0,2184890403.0,2178337473.0,74439184138.0,522194.0,198549261951.0,42981619.0,5358811750.0,14374.0,,
parmesan,clang,0,1,hyper,18,q1 hyper,231.733,26209.89,0.0,0.0,349405.0,67692481269.0,274404719272.0,,51053714.0,133583105545.0,1113321975.0,2098368292.0,2093827781.0,40102581435.0,224644.0,127579923325.0,36863566.0,2836154573.0,12548.0,,
parmesan,clang,0,1,vectorwise,18,q1 vectorwise,494.076,54657.02,0.0,0.0,353495.0,146735058811.0,446497795924.0,,90124851.0,200649680806.0,1379741023.0,2187427746.0,2183762276.0,74571407280.0,639392.0,200708444173.0,43158643.0,5318106446.0,22242.0,,
parmesan,gcc,0,1,hyper,18,q1 hyper,231.543,26150.23,0.0,0.0,349397.0,67922683366.0,276899399463.0,,51069267.0,133448674651.0,1117590977.0,2100693529.0,2097609321.0,39863344286.0,259598.0,128450565167.0,37003080.0,2850955462.0,17781.0,,
parmesan,gcc,0,1,vectorwise,18,q1 vectorwise,494.44,55181.23,0.0,0.0,353594.0,147325441244.0,451588046547.0,,89694897.0,200526140049.0,1364651983.0,2158339383.0,2153937102.0,76250434474.0,677550.0,202996099456.0,44044542.0,5451307514.0,22635.0,,
parmesan,clang,0,1,hyper,19,q1 hyper,219.185,26127.12,0.0,0.0,349452.0,68670318394.0,276256790152.0,,51013372.0,133555427980.0,1091857004.0,2067553905.0,2079791738.0,39812844342.0,235754.0,134082199525.0,38515715.0,2919142666.0,11776.0,,
parmesan,clang,0,1,vectorwise,19,q1 vectorwise,468.096,55192.44,0.0,0.0,357851.0,145306280531.0,445976055920.0,,87985464.0,201667049172.0,1359280475.0,2164113452.0,2157598109.0,76254189031.0,715393.0,200824592174.0,43171148.0,5252275855.0,3758.0,,
parmesan,gcc,0,1,hyper,19,q1 hyper,219.402,26174.06,0.0,0.0,349452.0,67809573277.0,273465990381.0,,49801575.0,130291446655.0,1095772898.0,2086899463.0,2098307116.0,40068108424.0,230708.0,134002910424.0,38624763.0,2915797802.0,19359.0,,
parmesan,gcc,0,1,vectorwise,19,q1 vectorwise,470.99,55433.33,0.0,0.0,357663.0,145413420801.0,443942775034.0,,88022577.0,202087069438.0,1376763945.0,2165841513.0,2145789601.0,77494729495.0,738034.0,202248693953.0,44151292.0,5257371541.0,4539.0,,
parmesan,clang,0,1,vectorwise,20,q1 vectorwise,446.963,54899.26,0.0,0.0,356417.0,145256441982.0,442679003551.0,,89846971.0,199888826976.0,1381323783.0,2195811537.0,2196028873.0,74591772420.0,627057.0,201167101582.0,44550690.0,5350080358.0,19662.0,,
parmesan,clang,0,1,hyper,20,q1 hyper,209.232,26303.14,0.0,0.0,349603.0,67998110550.0,274960982101.0,,50913753.0,134094066906.0,1113210843.0,2106362789.0,2098198941.0,39901261862.0,229647.0,133121343936.0,36839857.0,2719309885.0,21761.0,,
parmesan,gcc,0,1,vectorwise,20,q1 vectorwise,445.367,54801.38,0.0,0.0,356398.0,145376618389.0,442757621092.0,,89830538.0,199614640945.0,1386634193.0,2189412113.0,2185481310.0,74303172630.0,624899.0,200374019529.0,44205512.0,5413213793.0,36453.0,,
parmesan,gcc,0,1,hyper,20,q1 hyper,208.187,26129.6,0.0,0.0,349518.0,68240645638.0,276719822007.0,,51325938.0,134037578789.0,1112834788.0,2107587801.0,2100072382.0,39657503136.0,163288.0,121797663486.0,35622368.0,2710475399.0,34061.0,,
parmesan,clang,0,1,vectorwise,21,q1 vectorwise,424.635,54834.87,0.0,0.0,356151.0,147994553701.0,447801547672.0,,90639624.0,200567795154.0,1350425346.0,2132476864.0,2138716802.0,73040085300.0,666972.0,201614623949.0,43726527.0,5431968496.0,36912.0,,
parmesan,clang,0,1,hyper,21,q1 hyper,198.989,26230.26,0.0,0.0,349632.0,69069273057.0,276668921628.0,,50961661.0,133482800720.0,1142374545.0,2103461939.0,1969742800.0,37686557902.0,168081.0,128482544814.0,37817596.0,2959425308.0,49787.0,,
parmesan,gcc,0,1,vectorwise,21,q1 vectorwise,424.211,54760.85,0.0,0.0,356079.0,147704762995.0,448115425406.0,,90665215.0,194841320379.0,1346051381.0,2141215691.0,2146296591.0,73224416317.0,728560.0,201734347721.0,43632996.0,5402643476.0,32604.0,,
parmesan,gcc,0,1,hyper,21,q1 hyper,198.754,26196.15,0.0,0.0,349616.0,68991226856.0,276680945566.0,,50926257.0,133490119268.0,1100621142.0,2102482259.0,1973782072.0,37787745142.0,141915.0,128833488594.0,37813047.0,2957925722.0,51912.0,,
parmesan,clang,0,1,hyper,22,q1 hyper,190.831,26375.04,0.0,0.0,349671.0,69627259233.0,278941405957.0,,51029221.0,133933426219.0,1157808933.0,2060879064.0,2038321044.0,39185121619.0,163441.0,133325969322.0,39016565.0,2955050059.0,15698.0,,
parmesan,clang,0,1,vectorwise,22,q1 vectorwise,404.881,54796.03,0.0,0.0,359470.0,148105844771.0,449086293010.0,,89573037.0,200468262955.0,1378354355.0,2180202105.0,2150368664.0,73656039056.0,821733.0,200618254892.0,43275299.0,5394907784.0,25979.0,,
parmesan,gcc,0,1,hyper,22,q1 hyper,190.282,26311.46,0.0,0.0,349696.0,69452046476.0,278271081289.0,,50901421.0,133589736616.0,1137220652.0,2053954850.0,2023668642.0,38928928025.0,172957.0,132701123596.0,39087578.0,2957286529.0,13946.0,,
parmesan,gcc,0,1,vectorwise,22,q1 vectorwise,407.721,55221.48,0.0,0.0,359335.0,149295667758.0,462917045341.0,,90526348.0,202078257290.0,1371496701.0,2183712531.0,2174232244.0,75573674348.0,759359.0,200050767189.0,42697943.0,5353108442.0,29907.0,,
parmesan,clang,0,1,hyper,23,q1 hyper,181.438,26156.16,0.0,0.0,349748.0,67385176602.0,273876467538.0,,50938911.0,134585309729.0,1119389527.0,2110026423.0,2095188640.0,39454621401.0,543773.0,134345135190.0,38386138.0,2848058588.0,7130.0,,
parmesan,clang,0,1,vectorwise,23,q1 vectorwise,387.743,55453.04,0.0,0.0,361966.0,149502961376.0,456343643938.0,,89968568.0,195988942789.0,1324195803.0,2105472431.0,2109678093.0,75527367865.0,1094901.0,202680494676.0,44112933.0,5458053570.0,15406.0,,
parmesan,gcc,0,1,hyper,23,q1 hyper,181.823,26260.61,0.0,0.0,349735.0,67000049247.0,272657392423.0,,50275518.0,133307602533.0,1146669081.0,2108942636.0,2095048552.0,39700028268.0,444981.0,134561840939.0,38359201.0,2916220116.0,7902.0,,
parmesan,gcc,0,1,vectorwise,23,q1 vectorwise,387.723,54983.22,0.0,0.0,361926.0,143984206141.0,438932530628.0,,88527264.0,197031008792.0,1362539620.0,2174178227.0,2170796751.0,74630210744.0,612825.0,201921207757.0,43528119.0,5428584707.0,1687.0,,
parmesan,clang,0,1,hyper,24,q1 hyper,174.401,26229.26,0.0,0.0,349791.0,69646544579.0,279120201829.0,,51175802.0,133239450513.0,1107308556.0,2077641483.0,2065877948.0,39633060295.0,213916.0,132103238367.0,37315365.0,2949802499.0,10455.0,,
parmesan,clang,0,1,vectorwise,24,q1 vectorwise,371.593,55368.37,0.0,0.0,359300.0,149382256133.0,459696887521.0,,89070590.0,201030656401.0,1353450612.0,2157420049.0,2158305332.0,76285380029.0,517297.0,201434441451.0,43496811.0,5418951496.0,4047.0,,
parmesan,gcc,0,1,hyper,24,q1 hyper,173.751,26151.28,0.0,0.0,349834.0,69440671397.0,278860089091.0,,51263725.0,133379601592.0,1102173630.0,2082649574.0,2069106610.0,39292456737.0,255983.0,131598337427.0,37592444.0,2931639979.0,8704.0,,
parmesan,gcc,0,1,vectorwise,24,q1 vectorwise,371.43,55482.2,0.0,0.0,358948.0,149685696680.0,461275108925.0,,88972008.0,201277786243.0,1351510476.0,2147860673.0,2151407287.0,76759527591.0,519167.0,200904145618.0,43550954.0,5445412303.0,3144.0,,
parmesan,clang,0,1,hyper,25,q1 hyper,167.138,26229.26,0.0,0.0,349893.0,69103551296.0,278550132878.0,,50468038.0,124814953808.0,1018913899.0,1914006823.0,1940232076.0,40096608064.0,229900.0,135748573640.0,38285361.0,2966014150.0,33456.0,,
parmesan,clang,0,1,vectorwise,25,q1 vectorwise,356.992,55454.44,0.0,0.0,359976.0,143763494752.0,445448854496.0,,86267475.0,201818644181.0,1364247993.0,2157231827.0,2150320257.0,76286940636.0,822788.0,202682723026.0,44557980.0,5207269194.0,29232.0,,
