machine,compiler,repetition,query,engine,threads,query_label,time,task-clock:u,context-switches:u,cpu-migrations:u,page-faults:u,cycles:u,instructions:u,branches:u,branch-misses:u,L1-dcache-loads:u,L1-dcache-load-misses:u,LLC-loads:u,LLC-load-misses:u,L1-icache-loads:u,L1-icache-load-misses:u,dTLB-loads:u,dTLB-load-misses:u,iTLB-loads:u,iTLB-load-misses:u,L1-dcache-prefetches:u,L1-dcache-prefetch-misses:u
parmesan,gcc,0,1,hyper,3,q1 hyper,1385.303,26108.67,0.0,0.0,348372.0,68898810078.0,276178316200.0,,51019844.0,133407538828.0,1111599193.0,2086560439.0,2086799974.0,39662962297.0,134646.0,134869426110.0,37510818.0,2944963536.0,4264.0,,
parmesan,gcc,0,1,vectorwise,3,q1 vectorwise,2948.275,54417.54,0.0,0.0,357512.0,146507367602.0,446362790944.0,,90513428.0,200576673565.0,1370372486.0,2193357538.0,2190108471.0,74288648135.0,505515.0,200495316691.0,46229488.0,5356421264.0,2834.0,,
parmesan,clang,0,1,hyper,4,q1 hyper,1035.969,26057.31,0.0,0.0,348424.0,68633345140.0,276260436924.0,,50564046.0,132630705852.0,1105163715.0,2096289701.0,2107779232.0,40157935088.0,145275.0,134425708946.0,37344394.0,2931829346.0,4933.0,,
parmesan,clang,0,1,vectorwise,4,q1 vectorwise,2218.059,54679.43,0.0,0.0,362462.0,147388470744.0,447567689927.0,,91393175.0,200645665683.0,1390694622.0,2184839272.0,2181328118.0,74202942676.0,512561.0,199251322775.0,46070935.0,5414493282.0,5458.0,,
parmesan,gcc,0,1,hyper,4,q1 hyper,1035.497,26036.59,0.0,0.0,348430.0,67866031120.0,273762642666.0,,50710831.0,132861448101.0,1103006096.0,2110926906.0,2105860415.0,40137602207.0,134776.0,134332136586.0,37391403.0,2918225460.0,3332.0,,
parmesan,gcc,0,1,vectorwise,4,q1 vectorwise,2220.311,54654.78,0.0,0.0,362888.0,147968732563.0,447650761702.0,,91352863.0,200660735878.0,1386047511.0,2185882854.0,2182965731.0,74144787205.0,514690.0,199552378473.0,45932999.0,5439049188.0,6119.0,,
parmesan,clang,0,1,hyper,6,q1 hyper,689.995,26049.85,0.0,0.0,348551.0,67863744557.0,274489378482.0,,50578490.0,133072258816.0,1108649688.0,2106065317.0,2100426929.0,40120529736.0,165155.0,134345928887.0,37780755.0,2873291793.0,6149.0,,
parmesan,clang,0,1,vectorwise,6,q1 vectorwise,1475.231,54466.87,0.0,0.0,352530.0,147124082181.0,447096210516.0,,90652294.0,200870259805.0,1381323784.0,2190059205.0,2185265070.0,74384128431.0,483235.0,201233357802.0,44360604.0,5400565430.0,9207.0,,
parmesan,gcc,0,1,hyper,6,q1 hyper,691.862,26095.53,0.0,0.0,348543.0,67910555924.0,273493146335.0,,50702439.0,132734141972.0,1103210533.0,2107979461.0,2102605070.0,40120724318.0,178556.0,134454116812.0,37876744.0,2876207228.0,6744.0,,
parmesan,gcc,0,1,vectorwise,6,q1 vectorwise,1477.356,54547.82,0.0,0.0,352679.0,147151906953.0,446422156082.0,,90120079.0,200645649014.0,1387425049.0,2190719599.0,2186200766.0,74332990294.0,486278.0,201222205288.0,44638538.0,5373555559.0,9507.0,,
parmesan,clang,0,1,vectorwise,7,q1 vectorwise,1265.87,54496.96,0.0,0.0,350442.0,147453375603.0,447114238987.0,,90455687.0,200508642386.0,1367074098.0,2164339265.0,2164655982.0,73609407238.0,502445.0,200503702422.0,43762104.0,5424974460.0,9432.0,,
parmesan,clang,0,1,hyper,7,q1 hyper,591.652,26041.56,0.0,0.0,348610.0,68646334328.0,276026613692.0,,50957288.0,133162048764.0,1097897913.0,2080636781.0,2085357140.0,39972597755.0,183498.0,134848081698.0,37658976.0,2930971925.0,7534.0,,
