machine,compiler,repetition,query,engine,threads,query_label,time,task-clock:u,context-switches:u,cpu-migrations:u,page-faults:u,cycles:u,instructions:u,branches:u,branch-misses:u,L1-dcache-loads:u,L1-dcache-load-misses:u,LLC-loads:u,LLC-load-misses:u,L1-icache-loads:u,L1-icache-load-misses:u,dTLB-loads:u,dTLB-load-misses:u,iTLB-loads:u,iTLB-load-misses:u,L1-dcache-prefetches:u,L1-dcache-prefetch-misses:u
parmesan,gcc,0,1,vectorwise,3,q1 vectorwise,2942.696,54369.97,0.0,0.0,357288.0,146595087580.0,445884578644.0,,89852456.0,200755356071.0,1367723400.0,2192352032.0,2188164965.0,74330332939.0,511536.0,200243649155.0,45785013.0,5323318167.0,1030.0,,
parmesan,gcc,0,1,hyper,3,q1 hyper,1380.006,26074.16,0.0,0.0,348366.0,68570082359.0,275726189062.0,,50977262.0,133364808998.0,1100317857.0,2091731953.0,2091310098.0,39656787671.0,120604.0,134796829106.0,37359542.0,2938236159.0,4686.0,,
parmesan,clang,0,1,hyper,4,q1 hyper,1038.787,26118.5,0.0,0.0,348430.0,67826993892.0,272723197616.0,,50493623.0,132393817374.0,1084812598.0,2093233008.0,2109132300.0,40227828910.0,156122.0,134500980162.0,37280270.0,2934814912.0,5262.0,,
parmesan,clang,0,1,vectorwise,4,q1 vectorwise,2213.258,54510.63,0.0,0.0,362097.0,147413596124.0,446907355509.0,,90817680.0,200382118676.0,1375504254.0,2187724415.0,2174920435.0,73729564089.0,507398.0,200083949565.0,46309117.0,5425803300.0,6310.0,,
parmesan,gcc,0,1,vectorwise,4,q1 vectorwise,2209.152,54413.55,0.0,0.0,362579.0,147164425206.0,447026646249.0,,89993606.0,200372921965.0,1358996750.0,2185390282.0,2175610573.0,73902382944.0,493203.0,200316633877.0,46002878.0,5399749431.0,6353.0,,
parmesan,gcc,0,1,hyper,4,q1 hyper,1049.815,26381.96,0.0,0.0,348424.0,69789111632.0,276733467204.0,,51148076.0,133479303933.0,1104248647.0,2100334942.0,2099323493.0,40059375823.0,144532.0,134541771185.0,37552956.0,2957290549.0,6184.0,,
parmesan,clang,0,1,vectorwise,5,q1 vectorwise,1771.391,54468.95,0.0,0.0,350212.0,146917600228.0,446342816452.0,,90691382.0,200725118342.0,1373943503.0,2190951308.0,2188033838.0,74327466359.0,482232.0,200521426235.0,45188711.0,5385045156.0,5277.0,,
parmesan,clang,0,1,hyper,5,q1 hyper,831.104,26107.95,0.0,0.0,348488.0,68482989790.0,275578806350.0,,50977664.0,133812868370.0,1100033505.0,2110401007.0,2104292739.0,40171752587.0,152947.0,134392287908.0,37537641.0,2930266425.0,6371.0,,
parmesan,gcc,0,1,hyper,5,q1 hyper,828.308,26027.38,0.0,0.0,348485.0,68518240761.0,276658238617.0,,51091211.0,134052675408.0,1109577716.0,2106199379.0,2099749972.0,40084641018.0,143256.0,134309837804.0,37129626.0,2915724022.0,6711.0,,
parmesan,gcc,0,1,vectorwise,5,q1 vectorwise,1772.04,54502.57,0.0,0.0,350184.0,146944095125.0,445961309608.0,,91051246.0,200348621281.0,1386725697.0,2188900935.0,2187266543.0,74286523887.0,469757.0,200605378888.0,44636548.0,5364556136.0,3978.0,,
parmesan,clang,0,1,hyper,6,q1 hyper,691.82,26133.15,0.0,0.0,348550.0,67846714932.0,274543096396.0,,50408906.0,132567968891.0,1095005490.0,2105185132.0,2100435105.0,40201388038.0,172247.0,134527919612.0,37657465.0,2913733355.0,6432.0,,
parmesan,clang,0,1,vectorwise,6,q1 vectorwise,1471.658,54330.73,0.0,0.0,352761.0,147117118578.0,447955227793.0,,91134165.0,200664671948.0,1362952535.0,2194985580.0,2188514363.0,74327411290.0,447816.0,200427430193.0,44566891.0,5380566513.0,8303.0,,
parmesan,gcc,0,1,vectorwise,6,q1 vectorwise,1474.366,54421.48,0.0,0.0,352701.0,147120803174.0,447392735138.0,,90303286.0,200830055331.0,1376675111.0,2190523647.0,2185608448.0,74231596988.0,474560.0,200840687992.0,44666588.0,5393747533.0,9346.0,,
parmesan,gcc,0,1,hyper,6,q1 hyper,692.643,26120.66,0.0,0.0,348543.0,67920111800.0,273236632817.0,,50614078.0,132617666430.0,1109621017.0,2109137343.0,2103397106.0,40154072648.0,166666.0,134459014603.0,37679724.0,2870083934.0,6716.0,,
parmesan,clang,0,1,vectorwise,7,q1 vectorwise,1265.56,54490.11,0.0,0.0,350631.0,147368444216.0,447019541792.0,,90914707.0,200458027028.0,1366155210.0,2164722323.0,2165425494.0,73689287972.0,512627.0,201587933998.0,44256693.0,5409655443.0,8984.0,,
parmesan,clang,0,1,hyper,7,q1 hyper,594.153,26153.63,0.0,0.0,348603.0,69159188050.0,276796765895.0,,50979118.0,133249055969.0,1112299377.0,2097336491.0,2099619997.0,39732237429.0,185092.0,134179835413.0,37687561.0,2943921567.0,10818.0,,
parmesan,gcc,0,1,hyper,7,q1 hyper,593.758,26122.71,0.0,0.0,348606.0,69024271028.0,276643098523.0,,50937312.0,133263790265.0,1104506779.0,2095511058.0,2101350056.0,39834843379.0,206584.0,134437198032.0,37549684.0,2950500758.0,11102.0,,
parmesan,gcc,0,1,vectorwise,7,q1 vectorwise,1265.311,54469.7,0.0,0.0,350568.0,147315065107.0,447103809557.0,,90559951.0,200553894271.0,1363397309.0,2165765168.0,2166017081.0,73639647360.0,476274.0,201604649161.0,44894599.0,5431769820.0,9068.0,,
parmesan,clang,0,1,hyper,8,q1 hyper,517.829,26059.07,0.0,0.0,348657.0,68424071516.0,277690844345.0,,51091535.0,134271621998.0,1104159020.0,2104861876.0,2097388203.0,39733160954.0,196878.0,131192166414.0,37225459.0,2905356569.0,7588.0,,
parmesan,clang,0,1,vectorwise,8,q1 vectorwise,1108.887,54626.53,0.0,0.0,362167.0,147540352765.0,447035322177.0,,89660660.0,198840342654.0,1380835010.0,2174437387.0,2174534216.0,74509855307.0,505659.0,201402369875.0,44499718.0,5424663661.0,12738.0,,
parmesan,gcc,0,1,vectorwise,8,q1 vectorwise,1107.069,54531.41,0.0,0.0,360363.0,145883001376.0,443493740521.0,,89828915.0,199469856052.0,1377619269.0,2180907923.0,2185806276.0,74326618654.0,504255.0,201281264022.0,44443268.0,5365071173.0,9659.0,,
parmesan,gcc,0,1,hyper,8,q1 hyper,519.669,26138.99,0.0,0.0,348656.0,68487268906.0,275909984154.0,,51212672.0,134140767589.0,1109105062.0,2108389712.0,2100967935.0,39747034855.0,183721.0,133432263316.0,37416280.0,2902530596.0,8581.0,,
parmesan,clang,0,1,vectorwise,9,q1 vectorwise,983.26,54441.19,0.0,0.0,351727.0,147052473967.0,447430602723.0,,91051007.0,200745570445.0,1369853664.0,2188647803.0,2184422977.0,74438435216.0,511584.0,199631009712.0,43098070.0,5393013318.0,11675.0,,
parmesan,clang,0,1,hyper,9,q1 hyper,460.349,26082.26,0.0,0.0,348750.0,67919339594.0,275484226532.0,,50623741.0,133831231791.0,1101937022.0,2099309374.0,2094966754.0,40136127364.0,188200.0,133344885873.0,37123060.0,2869902387.0,5995.0,,
parmesan,gcc,0,1,hyper,9,q1 hyper,461.911,26120.79,0.0,0.0,348747.0,67807883221.0,273075630408.0,,50508364.0,133893722479.0,1135970761.0,2106963176.0,2101634224.0,40119485923.0,193074.0,133511353283.0,37135980.0,2855474257.0,5412.0,,
parmesan,gcc,0,1,vectorwise,9,q1 vectorwise,985.027,54518.01,0.0,0.0,351356.0,146936179116.0,446460715391.0,,90344153.0,200784262524.0,1376104483.0,2190219020.0,2186148433.0,74468280296.0,525352.0,201325812396.0,43499183.0,5355753136.0,6142.0,,
parmesan,clang,0,1,vectorwise,10,q1 vectorwise,885.624,54480.56,0.0,0.0,351473.0,147328393397.0,447386953027.0,,89716364.0,198190172873.0,1367064955.0,2169004212.0,2169719979.0,74526554639.0,498220.0,201437161971.0,43592108.0,5422309515.0,15471.0,,
parmesan,clang,0,1,hyper,10,q1 hyper,416.381,26159.02,0.0,0.0,348833.0,68999060258.0,276451599183.0,,51012683.0,133668258255.0,1106171581.0,2082581821.0,2087247491.0,39797043980.0,139363.0,133790516265.0,38028966.0,2943856123.0,14218.0,,
parmesan,gcc,0,1,vectorwise,10,q1 vectorwise,888.312,54605.9,0.0,0.0,351477.0,147696194162.0,447321539650.0,,90557273.0,200492116987.0,1369529276.0,2153153183.0,2154943496.0,74549155944.0,515400.0,201730308246.0,43530484.0,5406049875.0,12345.0,,
parmesan,gcc,0,1,hyper,10,q1 hyper,416.107,26146.44,0.0,0.0,348816.0,68915934395.0,276377537300.0,,51020833.0,133668774235.0,1099060705.0,2086405003.0,2090994124.0,39837966819.0,160367.0,133783287736.0,37952513.0,2940928777.0,16125.0,,
parmesan,clang,0,1,vectorwise,11,q1 vectorwise,807.988,54662.08,0.0,0.0,353529.0,147866298298.0,447381941234.0,,90596492.0,200437892162.0,1391674659.0,2186573924.0,2144901483.0,73050077442.0,497408.0,198359201052.0,43667917.0,5422553437.0,19266.0,,
parmesan,clang,0,1,hyper,11,q1 hyper,378.144,26138.52,0.0,0.0,348886.0,67996095700.0,274308581561.0,,50843129.0,133629917064.0,1130981817.0,2105978113.0,2101593849.0,40121618546.0,188422.0,134510778130.0,37700428.0,2902537221.0,1050.0,,
parmesan,gcc,0,1,vectorwise,11,q1 vectorwise,805.836,54510.36,0.0,0.0,353548.0,147408323259.0,447370175749.0,,90780675.0,200478103679.0,1366653502.0,2187432527.0,2152196316.0,73350399897.0,493222.0,198988038381.0,44204727.0,5421941642.0,14021.0,,
parmesan,gcc,0,1,hyper,11,q1 hyper,377.967,26172.38,0.0,0.0,348876.0,67673817803.0,272775149776.0,,50493587.0,132873028343.0,1104015430.0,2109851884.0,2098282534.0,40171682182.0,184324.0,134564007368.0,37617546.0,2938864133.0,4026.0,,
parmesan,clang,0,1,hyper,12,q1 hyper,347.387,26195.25,0.0,0.0,348947.0,67720803940.0,272501224584.0,,50648075.0,133945679518.0,1120058699.0,2105406890.0,2098844967.0,40118408116.0,224542.0,132543324353.0,36990321.0,2846158708.0,13510.0,,
parmesan,clang,0,1,vectorwise,12,q1 vectorwise,740.453,54644.94,0.0,0.0,353726.0,147483951473.0,447034657144.0,,90384722.0,196892204416.0,1381587442.0,2187877839.0,2189191742.0,74679660437.0,460038.0,201604531231.0,43852761.0,5395613053.0,21737.0,,
parmesan,gcc,0,1,hyper,12,q1 hyper,345.99,26078.47,0.0,0.0,348969.0,67878551670.0,274041768483.0,,51160299.0,133679077959.0,1112206822.0,2103587325.0,2098490984.0,40120089981.0,223746.0,129536875160.0,37071362.0,2860634769.0,12669.0,,
parmesan,gcc,0,1,vectorwise,12,q1 vectorwise,741.901,54733.57,0.0,0.0,353797.0,147723392432.0,446799475359.0,,88892721.0,198765179309.0,1388155663.0,2182869565.0,2185463654.0,74675072267.0,456949.0,201230568853.0,44237745.0,5412019638.0,19853.0,,
parmesan,clang,0,1,hyper,13,q1 hyper,320.946,26234.69,0.0,0.0,349013.0,69010170920.0,277455324222.0,,51232500.0,134010468838.0,1135421912.0,2107203848.0,2100201895.0,39691682080.0,201003.0,126164136037.0,36600315.0,2791911277.0,12856.0,,
parmesan,clang,0,1,vectorwise,13,q1 vectorwise,683.103,54613.74,0.0,0.0,352470.0,147737465547.0,447787909881.0,,90779519.0,200618329912.0,1374579338.0,2194183075.0,2171368565.0,73804560241.0,582360.0,200419083060.0,44681962.0,5422180353.0,18705.0,,
parmesan,gcc,0,1,hyper,13,q1 hyper,319.983,26185.95,0.0,0.0,349015.0,69069163313.0,277444824251.0,,51190159.0,133739929441.0,1110489951.0,2103415957.0,2095914837.0,39717351118.0,199883.0,126831377945.0,36626121.0,2811430313.0,11934.0,,
parmesan,gcc,0,1,vectorwise,13,q1 vectorwise,682.7,54577.08,0.0,0.0,352406.0,147528610054.0,447508685745.0,,90382187.0,200577588301.0,1381272822.0,2165480202.0,2168711394.0,73927360641.0,581975.0,200716987421.0,44674087.0,5425192247.0,19179.0,,
parmesan,clang,0,1,hyper,14,q1 hyper,299.772,26346.63,0.0,0.0,349094.0,69480851498.0,276531665751.0,,49887591.0,131479317692.0,1139226896.0,2094815839.0,2100248358.0,39991468210.0,234441.0,134422001545.0,38235936.0,2939369134.0,19244.0,,
parmesan,clang,0,1,vectorwise,14,q1 vectorwise,634.364,54607.07,0.0,0.0,354177.0,147833078299.0,447967463862.0,,90394680.0,200323977919.0,1380027011.0,2185087010.0,2159206929.0,73857921189.0,567922.0,200900055812.0,43270850.0,5407867945.0,14251.0,,
parmesan,gcc,0,1,hyper,14,q1 hyper,297.109,26124.71,0.0,0.0,349100.0,66837996026.0,270277983899.0,,50220790.0,132258322141.0,1095018165.0,2105072008.0,2108903428.0,39877466350.0,217476.0,132978782649.0,38132317.0,2937177213.0,19147.0,,
parmesan,gcc,0,1,vectorwise,14,q1 vectorwise,634.304,54611.5,0.0,0.0,354251.0,147810723213.0,447877339907.0,,90374415.0,200311616593.0,1380962524.0,2183838632.0,2181795320.0,73716053634.0,570264.0,200559276539.0,43631489.0,5380728359.0,13992.0,,
parmesan,clang,0,1,hyper,15,q1 hyper,279.055,26296.53,0.0,0.0,349150.0,69239657333.0,276176956862.0,,50926134.0,126012547693.0,1116822939.0,2009137641.0,2015101455.0,40205667803.0,222661.0,134926073120.0,38137289.0,2944256541.0,26192.0,,
parmesan,clang,0,1,vectorwise,15,q1 vectorwise,593.092,54683.74,0.0,0.0,353109.0,147626388430.0,447492967045.0,,90649047.0,199156635805.0,1377810503.0,2187792136.0,2189801375.0,74394604339.0,567529.0,200793680327.0,43938870.0,5422410933.0,7212.0,,
parmesan,gcc,0,1,hyper,15,q1 hyper,277.424,26134.19,0.0,0.0,349156.0,68748334095.0,276390574499.0,,48214819.0,126979749860.0,1056321274.0,2022082191.0,2026925351.0,40237751630.0,245372.0,134711788429.0,37758444.0,2940479636.0,27698.0,,
parmesan,gcc,0,1,vectorwise,15,q1 vectorwise,596.314,54912.41,0.0,0.0,353500.0,147995538012.0,449483093676.0,,90987806.0,199689198198.0,1370344827.0,2163589857.0,2165293429.0,75962278810.0,540416.0,201230279125.0,43872772.0,5419935195.0,6428.0,,
parmesan,clang,0,1,vectorwise,16,q1 vectorwise,555.729,54976.19,0.0,0.0,364639.0,147469706876.0,452946766358.0,,90110174.0,201275953986.0,1383258825.0,2173866836.0,2167831720.0,74381741715.0,785722.0,199786369428.0,43212186.0,5373142502.0,4792.0,,
parmesan,clang,0,1,hyper,16,q1 hyper,261.394,26240.75,0.0,0.0,349224.0,68734459639.0,276065512022.0,,51130982.0,133501519111.0,1142492072.0,2101598002.0,2097247604.0,40136353488.0,243497.0,130332010889.0,36837436.0,2871185874.0,10678.0,,
parmesan,gcc,0,1,vectorwise,16,q1 vectorwise,555.677,55160.24,0.0,0.0,363333.0,146706117957.0,448726640334.0,,89220429.0,200267894960.0,1362991843.0,2162999546.0,2163286085.0,76004812594.0,647244.0,201583782396.0,44727407.0,5414761919.0,36372.0,,
parmesan,gcc,0,1,hyper,16,q1 hyper,261.371,26256.78,0.0,0.0,349202.0,68634570071.0,275889470877.0,,51051269.0,133576152338.0,1144941688.0,2103534160.0,2099167102.0,40152886787.0,240020.0,134785510561.0,36783285.0,2867812779.0,10597.0,,
parmesan,clang,0,1,vectorwise,17,q1 vectorwise,522.883,54673.31,0.0,0.0,357634.0,147410308946.0,448060333378.0,,90268843.0,200731020195.0,1378467413.0,2184754073.0,2179561701.0,74404340902.0,530709.0,198224508610.0,42974609.0,5362003127.0,23192.0,,
parmesan,clang,0,1,hyper,17,q1 hyper,246.909,26360.97,0.0,0.0,349341.0,64392532331.0,258046094079.0,,47966699.0,131846158900.0,1165049737.0,2112474181.0,2110888608.0,40406729961.0,247165.0,133956729896.0,38260122.0,2920841467.0,11822.0,,
parmesan,gcc,0,1,vectorwise,17,q1 vectorwise,522.602,54669.17,0.0,0.0,357592.0,147953265173.0,448380642006.0,,90399194.0,200461181400.0,1376323668.0,2180655171.0,2179912891.0,74472110127.0,515089.0,199290597533.0,43372966.0,5368249768.0,11531.0,,
parmesan,gcc,0,1,hyper,17,q1 hyper,244.962,26142.91,0.0,0.0,349324.0,63940487688.0,258384946676.0,,47957957.0,132121742026.0,1094090848.0,2112989759.0,2108125313.0,40282712409.0,335815.0,133754635885.0,37913266.0,2913176818.0,10453.0,,
parmesan,clang,0,1,vectorwise,18,q1 vectorwise,494.35,54690.07,0.0,0.0,353574.0,146867228731.0,446554541436.0,,90447463.0,200775507419.0,1386903301.0,2186603751.0,2182955843.0,74534926476.0,603762.0,198075546596.0,43210666.0,5305397146.0,23076.0,,
parmesan,clang,0,1,hyper,18,q1 hyper,232.293,26321.5,0.0,0.0,349405.0,67579933447.0,273594300762.0,,50985439.0,133457079314.0,1130372456.0,2092949622.0,2087993236.0,40218877704.0,224376.0,127349293070.0,36735102.0,2829335903.0,13324.0,,
parmesan,gcc,0,1,vectorwise,18,q1 vectorwise,497.292,54929.38,0.0,0.0,353683.0,146421579586.0,450287808721.0,,89057757.0,200204368916.0,1389761273.0,2198930255.0,2195441431.0,74914914048.0,634606.0,202113349284.0,43421464.0,5240880733.0,24601.0,,
parmesan,gcc,0,1,hyper,18,q1 hyper,230.853,26086.71,0.0,0.0,349438.0,68167886731.0,276460403708.0,,51019692.0,133384003602.0,1086555507.0,2099990990.0,2098281685.0,39871032788.0,241378.0,129385487415.0,37064235.0,2873312695.0,19268.0,,
parmesan,clang,0,1,vectorwise,19,q1 vectorwise,468.543,55244.97,0.0,0.0,357816.0,145080847280.0,444957190569.0,,88358977.0,201654507618.0,1367380955.0,2159058305.0,2153842159.0,76426602988.0,731717.0,202448373065.0,44173211.0,5249187593.0,2097.0,,
parmesan,clang,0,1,hyper,19,q1 hyper,220.268,26276.74,0.0,0.0,349464.0,69009059245.0,276263048987.0,,51086121.0,133531275225.0,1120423268.0,2056136528.0,2068604128.0,39646643960.0,233236.0,134115177694.0,38537079.0,2930889760.0,13895.0,,
parmesan,gcc,0,1,vectorwise,19,q1 vectorwise,468.134,55628.67,0.0,0.0,357834.0,144956600128.0,446105872785.0,,87649529.0,197534308395.0,1323999687.0,2139082909.0,2136402483.0,78463368990.0,719797.0,204161094466.0,44070333.0,5456871142.0,23168.0,,
parmesan,gcc,0,1,hyper,19,q1 hyper,219.735,26206.37,0.0,0.0,349508.0,68829222915.0,276405770392.0,,50965030.0,133547757207.0,1108509277.0,2061626715.0,2073974560.0,39713350955.0,232266.0,134182697337.0,38539439.0,2920194812.0,10792.0,,
parmesan,clang,0,1,hyper,20,q1 hyper,209.276,26245.49,0.0,0.0,349555.0,68317507356.0,275837609544.0,,51325156.0,134189941847.0,1130090095.0,2111438777.0,2102907100.0,39695708462.0,179131.0,132877397976.0,35743626.0,2698399484.0,33367.0,,
parmesan,clang,0,1,vectorwise,20,q1 vectorwise,445.079,54733.35,0.0,0.0,356218.0,146488251189.0,445955397807.0,,90336040.0,200935058576.0,1383301383.0,2188708125.0,2183294701.0,74184447838.0,625634.0,197937496209.0,42863157.0,5311405541.0,26190.0,,
parmesan,gcc,0,1,hyper,20,q1 hyper,209.735,26457.92,0.0,0.0,349550.0,68276407830.0,278507442795.0,,50617661.0,134115345249.0,1131980168.0,2097379363.0,2090059290.0,39971503612.0,199377.0,132898863147.0,36986236.0,2695570320.0,3724.0,,
parmesan,gcc,0,1,vectorwise,20,q1 vectorwise,445.617,54792.14,0.0,0.0,356402.0,145919117978.0,443631257891.0,,89937860.0,200267091238.0,1397207656.0,2189362661.0,2184296088.0,74223401815.0,628838.0,200160916890.0,43611868.0,5361291158.0,26379.0,,
parmesan,clang,0,1,hyper,21,q1 hyper,198.831,26211.21,0.0,0.0,349663.0,69013007153.0,276982824675.0,,50887842.0,133483615575.0,1120635925.0,1969596747.0,1965000928.0,37710659327.0,143487.0,128369663646.0,38373020.0,2963342061.0,48844.0,,
parmesan,clang,0,1,vectorwise,21,q1 vectorwise,424.2,55215.02,0.0,0.0,355932.0,148917342936.0,458001197647.0,,89013293.0,201677274176.0,1363319446.0,2103333137.0,2105396298.0,74196684663.0,629169.0,199268003588.0,44105333.0,5427327291.0,26336.0,,
parmesan,gcc,0,1,hyper,21,q1 hyper,199.761,26316.47,0.0,0.0,349607.0,69420113608.0,277754130233.0,,51011785.0,133582702411.0,1137457942.0,2025692658.0,1952206067.0,37466101420.0,169274.0,127503005468.0,38013932.0,2967451622.0,53614.0,,
parmesan,gcc,0,1,vectorwise,21,q1 vectorwise,424.367,56198.39,0.0,0.0,356354.0,149073592489.0,459501818996.0,,90956652.0,204093825797.0,1367843424.0,2134778793.0,2113864172.0,80786866236.0,594816.0,200122443707.0,42921229.0,5356731042.0,19383.0,,
parmesan,clang,0,1,vectorwise,22,q1 vectorwise,406.006,56296.99,0.0,0.0,359048.0,148861852545.0,453975158503.0,,90320295.0,202724529417.0,1383195735.0,2146643168.0,2127140968.0,81606198521.0,651608.0,204056710895.0,43795109.0,5406700806.0,4885.0,,
parmesan,clang,0,1,hyper,22,q1 hyper,190.73,26308.41,0.0,0.0,349691.0,69414078633.0,277314666152.0,,51103269.0,133938200330.0,1156636024.0,2029529911.0,2041098894.0,39107715533.0,132460.0,133008449138.0,38633617.0,2945395190.0,14826.0,,
parmesan,gcc,0,1,vectorwise,22,q1 vectorwise,405.067,55129.14,0.0,0.0,359377.0,148959341774.0,456194371782.0,,89737460.0,201077904723.0,1369216038.0,2139812802.0,2142946194.0,74414555217.0,773751.0,201294496793.0,43558487.0,5430328458.0,36298.0,,
parmesan,gcc,0,1,hyper,22,q1 hyper,189.474,26136.15,0.0,0.0,349694.0,69012919694.0,277349695217.0,,51110538.0,133965163566.0,1124953300.0,2035973851.0,2048247570.0,39140672216.0,184505.0,133441851597.0,38688268.0,2942039836.0,13671.0,,
parmesan,clang,0,1,vectorwise,23,q1 vectorwise,387.781,54877.99,0.0,0.0,362138.0,143733778769.0,437200410534.0,,89081471.0,197517505206.0,1364689798.0,2180297452.0,2176821862.0,74541232737.0,541547.0,201552802045.0,43481485.0,5363437511.0,838.0,,
parmesan,clang,0,1,hyper,23,q1 hyper,182.456,26333.37,0.0,0.0,349750.0,67168224411.0,271085561559.0,,50433766.0,133556005588.0,1132610708.0,2116269829.0,2099682295.0,39570258982.0,502171.0,134237260050.0,38330464.0,2946008721.0,7384.0,,
parmesan,gcc,0,1,vectorwise,23,q1 vectorwise,387.361,55041.4,0.0,0.0,362172.0,143080737274.0,438747651444.0,,87370838.0,196272174420.0,1349466818.0,2145409769.0,2166949136.0,74689229173.0,736692.0,201936277792.0,43567060.0,5415257055.0,965.0,,
parmesan,gcc,0,1,hyper,23,q1 hyper,186.081,26807.08,0.0,0.0,349736.0,68044990769.0,269215447199.0,,50026851.0,132055482989.0,1111637838.0,2112304559.0,2099773331.0,39834409077.0,323663.0,134743627844.0,37977359.0,2945675505.0,8268.0,,
parmesan,clang,0,1,vectorwise,24,q1 vectorwise,371.37,54822.72,0.0,0.0,358905.0,147811236760.0,447093051801.0,,89808789.0,200445141542.0,1383783681.0,2188059921.0,2141415545.0,73489203511.0,449308.0,200013980218.0,43658272.0,5408916857.0,24965.0,,
parmesan,clang,0,1,hyper,24,q1 hyper,173.554,26135.93,0.0,0.0,349818.0,69390484801.0,278887647153.0,,51253583.0,133446566610.0,1095215138.0,2083761571.0,2068621874.0,39306635674.0,237533.0,131477695203.0,37197411.0,2930216634.0,7782.0,,
parmesan,gcc,0,1,vectorwise,24,q1 vectorwise,371.703,54835.31,0.0,0.0,358857.0,147602570016.0,446406958099.0,,90490298.0,200678541504.0,1381884941.0,2147334021.0,2154309456.0,73951966508.0,434386.0,200987228047.0,43999233.0,5385729543.0,38817.0,,
parmesan,gcc,0,1,hyper,24,q1 hyper,175.067,26578.53,0.0,0.0,349811.0,70171335621.0,286030251193.0,,50957579.0,134500256982.0,1156059180.0,2073262748.0,2058930764.0,39467834651.0,386497.0,128751452125.0,37858639.0,2931109421.0,9528.0,,
parmesan,clang,0,1,vectorwise,25,q1 vectorwise,356.397,55440.5,0.0,0.0,360060.0,143208956264.0,439935491676.0,,86620196.0,195700218989.0,1354862471.0,2155343698.0,2150678433.0,77242453250.0,701951.0,203499308663.0,44622515.0,5207458324.0,43530.0,,
parmesan,clang,0,1,hyper,25,q1 hyper,167.634,26229.25,0.0,0.0,349866.0,68917749766.0,275482133463.0,,46150545.0,120488821001.0,1019224463.0,1934804619.0,2085366892.0,40386345127.0,248770.0,135410524819.0,37875726.0,2960993910.0,40698.0,,
